Job title,Company name,Date,Location,Skills,Links,Salary,Requirements
PHP Developer,EBE,1 month ago,"Dokki, Giza, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · Software Development · PHP · Information Technology (IT) · Computer Science · javaScript · HTML · CSS · Laravel · MySQL · WordPress,https://wuzzuf.net/jobs/p/ITNxv9kSLCUA-PHP-Developer-EBE-Giza-Egypt?o=134&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Preferred to have experience with CodeIgniter Framework.| Working experience with CMS (WordPress, Magento).| Must know English very well and self-motivated.| Strong organizational and project management skills.| Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.| Proficiency with server-side languages such as PHP, Python, Java, .Net and frameworks such as Laravel.| Familiarity with JavaScript frameworks such as Angular JS, React and Amber is an added value.| Familiarity with database technology such as MySQL, Oracle and MongoDB.| Preferred to have a bachelor's degree in Computer Science.| Developing testing mechanisms for different scenarios to ensure quality. | Excellent verbal communication skills. | Good problem-solving skills. Attention to detail."
Growth Marketing Manager,Retag,28 days ago,"Maadi, Cairo, Egypt ",Full timeManager · 3 - 5 Yrs of Exp · Marketing · Digital Marketing · Growth · Marketing Growth Hacker · Web Analytics · Marketing Automation · SQL · Analytical · SEO · Social Media,https://wuzzuf.net/jobs/p/A9Yi6Yfudweu-Growth-Marketing-Manager-Retag-Cairo-Egypt?o=135&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"3+ years experience in Digital Marketing, Demand Generation, or similar| Proven working experience as a Marketing Growth Hacker or similar role.| Hands-on experience with web analytics and A/B testing tools| Outstanding analytical and problem-solving skills with high standards of excellence| Bachelor's degree or equivalent practical experience."
Senior Full Stack Developer / Software Engineer,Certifeka inc.,1 month ago,"New Cairo, Cairo, Egypt ",Full timeExperienced · 5 - 10 Yrs of Exp · Full Stack · Information Technology (IT) · Computer Science · Software Development · javaScript · HTML · CSS · jQuery · MySQL · Angular,https://wuzzuf.net/jobs/p/lPIukKuXICyP-Senior-Full-Stack-Developer-Software-Engineer-Certifeka-inc-Cairo-Egypt?o=136&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Proven experience as a Senior Full Stack Developer/ Software Engineer or similar role| Experience developing desktop and mobile applications (IOS/Android) and knowledge of frameworks like (ionic) is strongly recommended.| Familiarity with common stack.| Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)| Knowledge & experience with PHP is highly recommended.| Knowledge of multiple back-end languages (e.g. C#, Java, Python) and JavaScript frameworks (e.g. Angular, React, Node.js)| Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache), and UI/UX design| Excellent communication and teamwork skills| Great attention to detail| Organizational skills| An analytical mind| Degree in Computer Science, Statistics or relevant field"
Full Stack Web Developer (PHP),Raa Tours,1 month ago,"Agouza, Giza, Egypt ",Full timeEntry Level · 1 - 3 Yrs of Exp · Full Stack · php · Laravel · HTML · javascript · MySQL · CSS · Computer Engineering · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/lkkkrcoWgAH1-Full-Stack-Web-Developer-PHP-Raa-Tours-Giza-Egypt?o=137&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Proven experience as a Full Stack Developer or similar role| Experience developing web applications| Familiarity with common stacks| Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, Bootstrap)| Knowledge of multiple back-end languages (e.g. PHP, Python), frameworks (e.g Laravel), and JavaScript frameworks (e.g. Angular, React, Node.js)| Familiarity with databases (e.g. MySQL), web servers (e.g. Apache), and UI/UX design| Excellent communication and teamwork skills| Great attention to detail| Organizational skills| An analytical mind| Degree in Computer Engineering or Computer Science| Proficiency in English"
Full Stack Developer,Tawzef,1 month ago,"Nasr City, Cairo, Egypt ",Freelance / ProjectExperienced · 4 - 6 Yrs of Exp · Information Technology (IT) · Computer Science · Java · Software Development · HTML · CSS · javaScript · PHP · MySQL · MongoDB,https://wuzzuf.net/jobs/p/Vhx4AftMUX0c-Full-Stack-Developer-Tawzef-Cairo-Egypt?o=138&l=sp&t=sj&a=python|search-v3|hpb,"8,000 to 10,000 EGP per month","Highly committed to the deadline.| Strong organizational and project management skills.| Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.| Proficiency with Next J.s and Laravel.| Proficiency with server-side languages such as Python, Ruby, Java, PHP and .Net.| Familiarity with database technology such as MySQL, Oracle and MongoDB.| Excellent verbal communication skills.| Good problem-solving skills.| Attention to detail."
Remote Senior Web Developer,Scopic,1 month ago,"Cairo, Egypt ",Full timeWork from homeExperienced · 4+ Yrs of Exp · PHP · Web Development · Angular · Computer Science · javaScript · React · Information Technology (IT) · Software Development · SQL · C#,https://wuzzuf.net/jobs/p/XGssIGQRMziS-Remote-Senior-Web-Developer-Scopic-Cairo-Egypt?o=139&l=sp&t=sj&a=python|search-v3|hpb,"2,000 to 3,500 USD per month","4+ years of software development experience| Extensive experience with full-stack development| Proficiency in one or more backend languages/frameworks (e.g. PHP/Node.js/Python/C#/GoLang, Laravel/Django/Express/Koa)| Proficiency in JavaScript programming and one or more JS frameworks (e.g. React/Angular/Vue)| Strong database design skills (SQL/NoSQL)| Experience with one or more cloud providers (e.g. AWS/Google Cloud/Azure/Digital Ocean)| Experience in using containers (e.g. Docker/LXD) and container orchestration (e.g. Kubernetes/ECS)| Solid experience in system and software architecture| Experience with web-oriented cross-platform mobile frameworks is a plus| Experience in leading development teams is a plus| Good written and spoken English| A stable internet connection and home computer| Bachelor's degree or higher"
IT Technical Support Specialist,El Nasr Group,2 months ago,"Heliopolis, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · Information Technology (IT) · Technical Support · Networks · LAN · WAN · Network · Communication · Network Administration · Installation/Maintenance/Repair · IT/Software Development,https://wuzzuf.net/jobs/p/ordGMspND13K-IT-Technical-Support-Specialist-El-Nasr-Group-Cairo-Egypt?o=140&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, Social & Medical insurance","2-4 years of database, network administration, or system administration experience.| Experience with databases, networks (LAN, WAN) and patch management.| Knowledge of system security (e.g. intrusion detection systems) and data backup/recovery.| Ability to create scripts in Python, Perl or other language.| Familiarity with various operating systems and platforms.| Resourcefulness and problem-solving attitude.| Excellent communication skills."
Senior Business Analyst,Confidential -,1 month ago,"Abu Rawash, Giza, Egypt ",Full timeExperienced · 3+ Yrs of Exp · Application Support · Information Technology (IT) · CRM · ETC · Application · Engineering · Computer Engineering · Computer Science · Computer · Cloud,https://wuzzuf.net/jobs/p/gvCbKyTddAwE-Senior-Business-Analyst-Giza-Egypt?o=141&l=sp&t=sj&a=python|search-v3|hpb,Confidential,+3 years of experience as a BI Developer.
Senior .Net Developer,MigrationIT.com,1 month ago,"10th of Ramadan City, Cairo, Egypt ",Full timeExperienced · 4 - 5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · ASP.NET · C# · SQL · CSS · .NET · HTML5 · IT/Software Development,https://wuzzuf.net/jobs/p/RvRmv2D861u2-Senior-Net-Developer-MigrationIT-com-Cairo-Egypt?o=142&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor’s degree in Computer Science or Information Technology. |  Previous experience as a .NET development specially in the track of ERP. |  Knowledge of .NET languages including C#, Visual Basic.NET, C++/CLI, J#, and JScript.NET not less than 4 years.|  Proficient with front-end development languages including JavaScript, HTML5, and CSS. |  Strong knowledge in the relational database management systems (RDBMS) • Good knowledge in MS SQL Server is a plus |  Knowledge in other programming languages like Python is a plus. |  Excellent problem-solving skills. "
Technical Lead,Rabbit Technology,1 month ago,"Alexandria, Egypt ",Full timeManager · 5+ Yrs of Exp · Software Development · Lead · Information Technology (IT) · Computer Science · Computer Engineering · Java · Agile · Software · AWS · .NET,https://wuzzuf.net/jobs/p/cgjt24eG3Hfj-Technical-Lead-Rabbit-Technology-Alexandria-Egypt?o=143&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Knowledge of cloud technology such as AWS and Docker.| Knowledge of Design Pattern and Specially Adapter Pattern and Strategy Pattern| Great interpersonal and communication skills| Good organizational and time-management skills| Led software development teams using Agile, Lean, and/or Continuous Delivery approaches such as TDD, continuous integration, pairing, and infrastructure automation.| Nice to have experience in Azure DevOps, Jenkins, or CircleCI.| +2 years of experience as a Tech lead| Understands relationship with Product Owner, Scrum Master, Design Lead and rest of technical team| Skillfully write high-quality, well-tested code and you are comfortable with Object-Oriented programming.| Professional experience with expert-level knowledge of two or more languages (Java, .NET, Python) for 5 years+.| Good understanding of different design patterns like MVC, MVVP, MVP & VIPER| Can assist and support in making architecture decisions at a team and product level| BA degree in Computer Science or similar relevant field| +5 years of experience as a Back-end developer| Ability to develop and execute a technical vision with a focus on business value.| Experience managing technical priorities and dependencies within the Backlog| Experience in Agile Development, Scrum, and/or Kanban| Excellent knowledge of Mobile UX and UI standards"
C# Software Engineer,ICT Cube,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 2 - 6 Yrs of Exp · C# · RESTful APIs · Git · OOP · Programming · Microservices · MVC · ASP.NET · Automated Unit Testing · Software Development,https://wuzzuf.net/jobs/p/VqmhKbdJi618-C-Software-Engineer-ICT-Cube-Cairo-Egypt?o=144&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"BS in Software Engineering, Computer Science, or equivalent.| Proficiency in C# (knowledge about another modern programming language such as Python or Java is a plus).| Experience with Object-Oriented Analysis and Design (OOAD), algorithms and data structures, problem-solving, and complexity analysis.| Experience with .NET Framework (.NET, .NET Core).| Experience with designing and implementing RESTful APIs.| Very good knowledge of ASP.NET, LINQ, MVC, and Entity Framework.| Very good knowledge of Database design and technologies (SQL, NoSQL).| Good knowledge of JavaScript and frontend frameworks (Angular, Vue) is a plus.| Good knowledge of Version Control (Git) and CI/CD tools.| Fair knowledge with Docker and Docker-compose.| Familiar with coding standards and Agile practices such as code review, build processes, and testing."
Full Stack Developer,Impress Digital Solutions,1 month ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 3+ Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · javaScript · PHP · MySQL · jQuery · SQL · .NET · HTML5,https://wuzzuf.net/jobs/p/bI1bp1zoHMzM-Full-Stack-Developer-Impress-Digital-Solutions-Cairo-Egypt?o=145&l=sp&t=sj&a=python|search-v3|hpb,"6,000 to 8,000 EGP per month","Strong knowledge of PHP.| Very good at more than one front-end language such as HTML5, CSS3, JavaScript, XML, jQuery, mysql, bootstap, react and sass.| Must have the ability to integrate with any 3rd party APIs.| Ability to work with CMS like WordPress, OpenCart is a plus.| Ability to create restful APIs, to be stable and tested.| Ability to work and execute complex database queries.| Degree in Computer Science, Statistics, or relevant field| Excellent communication skills| Excellent analytical skills and Great attention to detail| Proficiency with server-side languages such as Python, Ruby, Java, PHP and .Net.| Knowledge SQL & NoSQL databases.| Ability to design and implement Microservice Architecture| Thorough understanding of web security, cryptography, and performance tuning.| Familiarity with common stacks"
Senior Civil Design/Construction Engineer - China,Sinoma-cdi,1 month ago,"Chengdu, China ",Full timeExperienced · 10 - 20 Yrs of Exp · Engineering · Civil Engineering · Construction · Design · AutoCAD · Architecture · Revit · Civil · English · Structural,https://wuzzuf.net/jobs/p/V0GVuOOceIQb-Senior-Civil-DesignConstruction-Engineer---China-Sinoma-cdi-Chengdu-China?o=146&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Good willingness to work in an international environment, like Chinese culture, able to accomplish independently any missions assigned, able to travel between different countries. no history of crime, never entered any cult organization, good credit record, good spirit for cooperation.| Age below 45 years old;| Good health state;| BS degree and above in the field of civil engineering and construction;| Fluent English speaking and writing;| More than 10 years of experience in steel structure design, consulting, and construction;| Familiar with design drawing software, including AutoCAD, Inventor, Tekla, Revit, etc;| An expert class user of structural analysis software, including sap2000, Midas, strand 7, plaxis, staad pro, etc;| Familiar with office system, including word, excel, PowerPoint,;| Familiar with computer language, including C++, VB, PYTHON, etc;| Experience and capacity of leading the design and construction of large scale projects;| Experience of site technical service;| Capacity to communicate with a different type of people, such as owner, consultant, agent, dealer, colleague, leader, etc;| Perfect car driving, no record of a serious traffic violation;"
Research Software Development Engineer L2,TensorGraph,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · Software Development · Software Engineering · Computer Science · Research · C# · Pyhton · JavaEE · Perl · C++ · Machine Learning,https://wuzzuf.net/jobs/p/VvGxqHm3lW6r-Research-Software-Development-Engineer-L2-TensorGraph-Cairo-Egypt?o=147&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor's degree in Computer Science or a related field required.| 2 to 4 years of hands-on experience.| Top notch investigation skills| Experience in Machine Learning and Natural Language Processing would be a plus.| Software development experience using both native (C++) and managed (C#) programming| Proficiency with one high level managed programming languages such as NodeJs, C# or JavaEE..| Proficiency with scripting languages such as Windows PowerShell, Perl, Python, etc.| Experience with cloud computing environments, specifically Aws.| Technical competence (algorithms, data structures) and strong analytical and programming skills.| Good tolerance for ambiguity and uncertainty.| Good communication skills and cross-organizational interactions."
Senior Software Technical Support Engineer,GET Group- Egypt,1 month ago,"Sheraton, Cairo, Egypt ",Full timeExperienced · 4 - 6 Yrs of Exp · MCSA · Computer Science · Software · Software Engineering · Information Technology (IT) · CMMI · ITIL · javaScript · Java · Angular,https://wuzzuf.net/jobs/p/FCSGIs6ormlI-Senior-Software-Technical-Support-Engineer-GET-Group--Egypt-Cairo-Egypt?o=148&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"The ideal candidate will have 4-6 years in a similar role.| The successful candidate must be willing and able to work in a busy, dynamic environment, They must be able to work as part of both local and global teams to deliver customer excellence and success.| The ideal candidate must be attention focused and hold a high degree of accountability to help build and protect the strong GET Group brand image.Familiarity with SQL and relational database systems. (Microsoft SQL Server, Oracle MySQL , MongoDB).| Writing and modifying SQL queries| Experience in software installation with different types.| Familiarity with NoSQL databases a big plus.| Experience in troubleshooting distributed high-performance systems.| Experience working with users/developers to troubleshoot and resolve issues for backend infrastructure applications (e.g. databases, application servers, Hypervisors, etc.).| Experience managing and troubleshooting Windows systems and Linux are preferred.| Knowledge of IIS and other hosting technologies.| Workstation and server operating systems.| Client Server architectures.| Experience managing and troubleshooting Linux and Windows systems.| Programming experience in ASP.Net/ Javascript /.Net/ Angler / Node.js / Python. The more the merrier.| Excellent analytical skills, passion for pinning down technical issues and solving problems.| Good capability in business applications architecture and software design.| Knowledge in Robotics Process Automation.| Knowledge in Workflow."
AI Team Lead,Andalusia Group,1 month ago,"Alexandria, Egypt ",Full timeManager · 4 - 6 Yrs of Exp · Machine Learning · data science · NLP · Computer Science · algorithms · Data Visualization · Engineering · Software · IT/Software Development · Engineering - Telecom/Technology,https://wuzzuf.net/jobs/p/vFr2mpzvhiUi-AI-Team-Lead-Andalusia-Group-Alexandria-Egypt?o=149&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor Degree in Statistics, Computer Science, or in an Engineering or Sciences discipline or related degree| At least 4 years experience in analytics, data science, ML Engineering, or software engineering.| At least 2 year of experience leading, mentoring, and developing either Machine Learning, Data Science, or Analytics practitioners.| Strong understanding of Supervised machine learning techniques and algorithms,such as k-NN, Naive Bayes, SVM, Decision Forests, Logistic Regression.| Strong understanding of Unsupervised machine learning techniques and algorithms, such as K-means, DBSCAN, OPTICS, GMM and spectral clustering with the ability to evaluate models using different techniques.| A good knowledge of using Reinforcement Learning algorithms like Q-Learning and Deep Q-learning, SARSA and montcarlo methods.| Solid understanding of Deep learning techniques and algorithms.| Have a good knowledge of dealing with NLP.| Strong understanding of Statistics and Probability.| Data Visualization, Info-Graphics, Excel, pandas, Seaborn.| Understanding of distributed systems, Multi-GPU processing and concurrent programming.| Selecting features, building, and optimizing classifiers using machine/deep learning techniques using state-of-the-art techniques.| Extensive Python experience required.| Familiarity with Linux/UNIX operating systems, including command-line.| Experience with Agile tools, Jira & TFS.| Able to communicate technical issues with technical & non-technical stakeholders."
Sr. Security Admin,MigrationIT.com,1 month ago,"Alexandria, Egypt ",Full timeExperienced · 6 - 10 Yrs of Exp · CISSP · GCIA · PCI · Security Admin · Computer Science · Information Technology (IT) · IT/Software Development,https://wuzzuf.net/jobs/p/Gu4gb2QodMQa-Sr-Security-Admin-MigrationIT-com-Alexandria-Egypt?o=150&l=sp&t=sj&a=python|search-v3|hpb,"10,000 to 20,000 EGP per month","BSc degree in Computer Science or related field or 4 additional years of work experience| 6-10 years of IT experience| 6 years of experience working in a Security environment Advanced training on anomaly detection; tool-specific training for data aggregation and analysis and threat intelligence| Analyzes and recommends security controls and procedures in acquisition, development, and change management lifecycle of information systems, and monitors for compliance| Analyzes and develops information security governance, including organizational policies, procedures, standards, baselines and guidelines with respect to information security and use and operation of information systems.| Develops and administers, or provides advice, evaluation, and oversight for, information security training and awareness programs| Strong understanding of security compliance standards and frameworks (PCI, ISO, SOX, etc)| Familiar with IoT security| Sys admin skills (Linux/Mac/Windows); programming skills (Python, Ruby, PHP, C, C#, Java, Perl, and more); security skills (CISSP, GCIA GCIH, GCFA, GCFE)| Fuse locally derived and externally sourced cyber threat intelligence into signatures, detection techniques, and analytics intended to detect and track the advanced threat| Strong understanding of root causes of malware infections and proactive mitigation| Strong understanding of lateral movement and footholds| Strong understanding of data exfiltration techniques. Demonstrated ability in critical thinking, problem solving, and analytics| Real world experience analyzing complex attacks and understand TTPs of threat actors| Experience in network/host based intrusion analysis, malware analysis, forensics, and cyber threat intel| Knowledge of advanced threat actors and complex attacks| Knowledge of Splunk/Qradar/logarithm/steal watch/SolarWinds"
Robotics Instructor - Steam,iSchool,2 months ago,"New Cairo, Cairo, Egypt ",Full timeEntry Level · 0 - 2 Yrs of Exp · Teaching · Education · Lego · Stem · Mechanical · Robot · Robotics · Engineering · Electronics · Programming,https://wuzzuf.net/jobs/p/VMK86C35Xfcr-Robotics-Instructor---Steam-iSchool-Cairo-Egypt?o=151&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"A passionate and inspiring knowledge seeker who is always the lead learner in every classroom.| Hyperactivity & Flexibility in dealing with Kids and teens with an age that ranges between (6 -17).| Highly effective Verbal Communication, interpersonal and listening skills.| Excellent teaching & Instructional skills.| Self-Development and fast learning skills in order to study, practice, and develop the classroom experience all the way.| Monitor kids Progress in sessions and handle feedback.| Able to perform technical projects, simplify and transfer the technical knowledge to students.| Able to deliver knowledge using STEAM educational approach.| Roll-up your sleeves” attitude, Energetic, responsible, details conscious with a caring nature for education and providing the right learning process for every student.| Patient and Solutions oriented.| Ability to manage the classroom with the required session’s standards.| Ability to multi-task and work effectively in a high energy, fast-paced environment.| Ability to Work with the curriculum development team to develop, to suggest different educational projects and classroom materials including sessions slides, exercises and projects.| Excellent organizational and presentation skills.| Excellent command of spoken English.| Highly tolerant and adaptable to constant change resulting from our rapid growth."
